"borough","time","ward01","ward11","ward","p.inc.supp01","nonwhite11","all.dwell01","low.dwell01","med.dwell01","hig.dwell01","med.income01","avg.income01","unemp01","youth.unemp01","price01","sales01","dens01","crime01","crime02","crime03","crime04","crime05","crime06","viol01","viol05","white01","black01","asian01","hholds01","council01","private01","block01","over.council01","over.private01","ownbath01","noheat01","hholds11","council11","private11","white.council01","asian.council01","black.council01","p.white.council01","p.asian.council01","p.black.council01","p.nonwhite.council01","votes.con06","votes.lab06","votes.ld06","total06","turnout06","votes.lab02","votes.ld02","votes.con02","turnout02","total02","votes.con10","votes.lab10","votes.ld10","total10","turnout10","lcrime01","lviol01","perc.lab10","perc.lab06","perc.lab02","dcouncil","rcouncil","cand_vote_order06","allvote06","lab06","pc_lab06","con06","pc_con06","ld06","pc_ld06","gr06","pc_gr06","res06","pc_res06","bnp06","pc_bnp06","ukip06","pc_ukip06","elected06","seats06","labseats06","pc_labseats06","ldseats06","pc_ldseats06","conseats06","pc_conseats06","grseats06","pc_grseats06","resseats06","pc_resseats06","bnpseats06","pc_bnpseats06","ukipseats06","pc_ukipseats06","num_cand06","log_medincome01","log_avgincome01","log_sales01","log_price01","log_hholds01","log_hholds11","log_dens01","lab.borough02","lab.borough06","pc_ld02","pc_con02","pc_lab02","avg.crime"
"Barking and Dagenham","11","00ABGH","E05000036","Mayesbrook",10.5851063829787,0.312318700444788,3788,11.45723337,88.46356917,0.079197466,21190,24010,6.947637292,8.048289738,84500,164,4947.368421,90.04789782,73.80623205,72.40059536,91.93205945,94.58888184,102.4667932,16.6045769029787,25.047558654838,0.926363246028338,0.041970802919708,0.00848003434950623,3851,41.625551804726,3.50558296546352,18.6641697877653,6.3879511815113,1.09062581147754,100,3.1210986267166,3932,33.7487283825025,15.6154628687691,1547,6,35,37.164672489083,0.144142233312539,0.840829694323144,62.835327510917,249,2219,NA,6854,40.4008132442637,1872,1711,NA,20.7813673929376,3583,778,5390,528,10448,59.4518099210487,4.50034172676313,2.80967837440645,0.515888208269525,0.323752553253575,0.522467206251744,-7.8768234222235,-18.9230486581302,1,2980,845,0.403702539700889,249,0.083557047,0,0,0,0,0,0,1145,0.3842282,741,0.24865772,1,3,1,0.33333334,0,0,0,0,0,0,0,0,2,0.66666669,0,0,9,9.9612846,10.086226,5.0998664,11.344507,8.2560883,8.2769032,8.5066109,1,1,0.476151980598222,NA,0.523848019401778,87.03891238
"Barking and Dagenham","12","00ABGJ","E05000037","Parsloes",10.7142857142857,0.30917776196768,3750,13.44,86.48,0.053333333,21140,23950,6.987247609,7.338444688,84997.5,150,7583.333333,77.44624835,78.73929277,70.06929931,91.66941785,85.07135016,97.08205353,17.1127687572238,24.5883644333419,0.936718663568979,0.0303130877309437,0.0137183316738577,3767,37.9346960445978,3.58375365011946,18.5185185185185,5.12344040350412,1.19458455003982,99.5804195804196,5.59440559440559,3801,31.6758747697974,14.0752433570113,1398,9,17,36.8528061581526,0.237249825052484,0.44813855843247,63.1471938418474,NA,3024,NA,5619,37.1067288875508,2180,908,NA,19.9384141647421,3088,763,6006,575,10174,57.76,4.34958412605116,2.83982489580746,0.590328287792412,0.538174052322477,0.705958549222798,-6.2588212748004,-16.4989361386796,1,2593,1050,0.515726066972514,0,0,0,0,0,0,0,0,1120,0.43193212,423,0.16313151,1,3,1,0.33333334,0,0,0,0,0,0,0,0,2,0.66666669,0,0,6,9.9589224,10.083724,5.0106354,11.350377,8.2340345,8.2430191,8.9337082,1,1,0.373484236054972,NA,0.626515763945028,84.526282724
"Barking and Dagenham","13","00ABGK","E05000038","River",8.5024154589372,0.38368580060423,3896,10.54928131,89.34804928,0.102669405,22450,25320,6.937901499,7.520143241,82000,188,2875,113.2458003,102.5765207,113.7689615,101.599064,121.4661727,114.7348892,21.6257964767263,35.3870150000803,0.87504873294347,0.067056530214425,0.0369395711500975,3924,22.9612640163099,6.34556574923547,11.0741971207087,3.64424057084608,1.70744138634047,100,5.01113585746102,3969,20.4081632653061,20.5845301083396,870,6,19,37.8899001109878,0.261309655937847,0.827480577136515,62.1100998890122,617,4239,NA,5714,35.7056207035989,2832,449,NA,20.4189944134078,3281,1473,6998,367,11312,61.18,4.72956068023183,3.07388688343339,0.618635077793494,0.741862093104655,0.863151478207863,-2.55310075100376,-11.1191646469909,1,3004,1529,0.601460608500341,617,0.20539281,0,0,0,0,0,0,0,0,858,0.28561917,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10.019046,10.13935,5.2364421,11.314474,8.2748671,8.2862692,7.9638081,1,1,0.306066802999318,NA,0.693933197000682,110.82912162
"Barking and Dagenham","14","00ABGL","E05000039","Thames",11.3872832369942,0.548844146159582,3854,42.7867151,57.05760249,0.051894136,22000,24840,9.3412527,8.975521306,95000,245,1094.936709,262.8770302,226.1128276,253.9539087,227.1360143,215.2481104,208.7200518,42.8074246000883,42.9400810568957,0.794430794430794,0.133029133029133,0.0410670410670411,3724,49.1675617615467,3.70569280343716,64.3753409710856,9.5327604726101,1.79914070891515,99.8356164383562,5.42465753424658,3955,38.3059418457649,17.5474083438685,1591,19,178,32.3587329328236,0.386433642818132,3.6202730748225,67.6412670671764,470,3548,NA,4739,30.7905302505884,2867,907,NA,23.7141927083333,3922,1091,6087,366,10106,60.6085127043211,5.57168635705533,3.75671155950791,0.602315456164655,0.748681156362102,0.731004589495156,-10.8616199157819,-22.0910281629556,1,2455,1264,0.595598051207729,470,0.19144602,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9.9987974,10.120211,5.5012584,11.461632,8.2225533,8.2827358,6.9984517,1,1,0.221532091097308,NA,0.676328502415459,226.23418256
"Barking and Dagenham","15","00ABGM","E05000040","Valence",11.1299435028249,0.315496098104794,4019,12.14232396,87.75814879,0.049763623,21510,24340,6.731287022,10.05524862,89995,164,6807.692308,81.17872869,74.69580892,83.13646079,87.29802513,86.46658485,97.25464044,16.8228519816551,25.8841905615484,0.917834757834758,0.0435327635327635,0.0197150997150997,3706,37.8305450620615,2.86022665947113,16.2162162162162,5.1538046411225,0.674581759309228,99.5723449750535,9.97861724875267,3806,32.0546505517604,13.8202837624803,1357,5,23,35.870485021398,0.132168330955777,0.607974322396576,64.129514978602,NA,2991,NA,6145,39.7628339837887,2449,430,NA,20.295371498173,2879,827,5136,672,9705,57.42,4.3966532509038,2.82273819912821,0.529211746522411,0.486737184703011,0.850642584230636,-5.77589451030115,-15.2678067440628,1,3022,1071,0.515180931932931,0,0,0,0,360,0.11912641,0,0,1219,0.40337524,372,0.12309729,1,3,1,0.33333334,0,0,0,0,0,0,0,0,2,0.66666669,0,0,7,9.9762735,10.099876,5.0998664,11.40751,8.2177086,8.2443342,8.8258085,1,1,0.324039186134137,NA,0.675960813865863,85.770304026
"Barking and Dagenham","16","00ABGN","E05000041","Village",10.6632653061224,0.348475016223232,4300,53.62790698,46.20930233,0.162790698,21630,24470,7.462335217,8,73500,201,4666.666667,111.04307,124.2989701,142.9153925,120.012215,115.1195784,133.6163331,20.5143906893382,32.7320632246479,0.89917695473251,0.060082304526749,0.0171810699588477,4213,34.5834322335628,5.64918110610017,76.5229295003422,5.88654165677664,1.47163541419416,99.7942386831276,4.04663923182442,4423,30.8840153741804,17.3637802396563,1380,9,58,39.9035003431709,0.260240219629375,1.67710363761153,60.0964996568291,370,3754,287,7118,42.1780222880519,2817,383,414,22.3598905056908,3614,2147,7016,555,10767,59,4.70991814407083,3.02112662471402,0.651620692857806,0.527395335768474,0.779468732706143,-3.69941685938236,-10.6970783998476,1,3432,1276,0.461769206029246,370,0.10780886,287,0.083624706,0,0,0,0,1227,0.35751748,272,0.079254076,1,3,2,0.66666669,0,0,0,0,0,0,0,0,1,0.33333334,0,0,8,9.9818363,10.105204,5.3033047,11.205041,8.3459301,8.3945732,8.4482002,1,1,0.21541057367829,0.232845894263217,0.551743532058493,127.19249782
"Barking and Dagenham","17","00ABGP","E05000042","Whalebone",5.4639175257732,0.440472813238771,3917,23.43630329,76.20628032,0.331886648,26620,29910,4.048843188,6.066350711,110000,219,6062.5,109.2280665,92.57154665,96.43410853,97.29394753,114.4268368,119.042728,15.7073473112583,23.5645194489209,0.853290295710121,0.06695127030404,0.0527905039566847,3880,12.0876288659794,8.78865979381443,61.2554112554113,1.67525773195876,1.52061855670103,99.364406779661,12.9237288135593,3971,9.8212037270209,22.2613951145807,456,3,5,37.7245202558635,0.24818763326226,0.4136460554371,62.2754797441365,2035,3671,NA,5706,34.7193632496226,2108,NA,603,26.1629586824617,4903,2694,6388,450,11264,64.22,4.69343804951779,2.75412858449383,0.567116477272727,0.643357868909919,0.429940852539262,-2.26642513895848,-18.7499563734731,1,2325,1304,0.4830588066046,1021,0.43913978,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,10.189418,10.305948,5.3890719,11.608235,8.2635908,8.2867737,8.709878,1,1,NA,0.177437020810515,0.4052573932092,103.953833502
"Barnet","1","00ACFX","E05000043","Brunswick Park",5.11784511784512,0.316091252897401,5728,3.020251397,74.65083799,22.31145251,28580,37840,4.204576785,3.650586701,194000,266,4640.625,69.78774852,67.90247834,83.94648829,77.73359841,66.45321485,60.55497925,8.93336915607315,12.6110820708456,0.789610035451323,0.0389282792473412,0.119375511317153,5650,5.85840707964602,7.09734513274336,47.9041916167665,1.41592920353982,2.07079646017699,93.9024390243902,5.79268292682927,6059,3.58144908400726,13.2034989272157,262,16,34,44.7220543806647,2.73111782477341,5.80362537764351,55.2779456193353,8185,1889,1717,12901,42.6126039973224,4609,1229,6814,40.7757289490417,12909,10156,5689,3572,20805,65.04,4.24545847172632,2.18979360884885,0.273443883681807,0.146422757925742,0.357037725617786,-2.27695799563876,-38.8665035509334,1,4798,680,0.246754751891892,2827,0.58920383,618,0.12880367,427,0.088995412,0,0,0,0,246,0.051271364,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,10.260463,10.541122,5.5834961,12.175613,8.639411,8.7093,8.4426041,0,0,0.100108108108108,0.492540540540541,0.351783783783784,71.318151828
"Barnet","2","00ACFY","E05000044","Burnt Oak",11.3225806451613,0.534939891310314,5839,9.025518068,90.1010447,0.873437232,20460,26640,7.747318236,6.067172264,126500,241,7380.952381,88.28084667,107.5572079,101.8453929,114.1555361,94.82758621,94.97408702,24.8451213216009,27.8796771835977,0.629010037394214,0.136521682083579,0.129567670406088,5882,30.720843250595,9.86059163549813,28.8004422332781,6.9534172050323,4.57327439646379,98.5016648168701,4.60599334073252,6392,24.3898623279099,22.0744680851064,1479,98,169,48.1432097399004,3.19001660210293,5.50115107913669,51.8567902600996,1648,5800,1078,8855,32.4495967741936,4828,371,1249,24.3355229914098,6642,3735,10290,2430,16455,54.64,4.48052317207657,3.21266140818186,0.625341841385597,0.654997176736307,0.726889491117133,-6.33098092268515,-20.6080961744516,1,3359,2078,0.652555949918033,571,0.16999108,381,0.11342662,329,0.097945817,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9.9262266,10.190169,5.484797,11.747997,8.6796522,8.7628021,8.9066582,0,0,0.0594262295081967,0.174590163934426,0.686475409836066,102.671962026
"Barnet","3","00ACFZ","E05000045","Childs Hill",6.47727272727273,0.389395979849369,6852,10.56625803,52.87507297,36.558669,29020,38500,6.031746032,4.185851821,152000,493,5677.419355,119.024557,124.5387978,129.0976681,141.6022683,136.3810148,126.6130339,18.5174633915749,25.1788737776532,0.736515844968426,0.0689994785933608,0.094142865419153,6851,11.6625310173697,26.6530433513356,75.251256281407,3.06524594949642,10.7429572325208,100,6.18686868686869,7686,8.32682799895915,39.6825396825397,579,52,121,49.646170212766,4.45872340425532,10.3751063829787,50.353829787234,3870,1790,5035,11144,36.0821892564268,2012,5257,2386,29.43913374503,9943,6720,4157,7519,19573,55.29,4.77932983316649,2.91871425393967,0.212384407091401,0.160624551328069,0.202353414462436,-3.33570301841058,-28.6018790727546,1,4106,613,0.173135870989011,1339,0.32610813,1705,0.41524598,449,0.10935216,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,10,10.275741,10.558414,6.2005091,11.931636,8.8321495,8.947156,8.6442518,0,0,0.488736263736264,0.235164835164835,0.196978021978022,131.64655658
"Barnet","4","00ACGA","E05000046","Colindale",10.2482269503546,0.599251374429758,5532,22.27042661,76.40997831,1.319595083,21380,27820,8.271624389,5.130836326,119950,252,5423.076923,93.27086882,114.0467992,114.3213469,107.1841229,95.42769925,93.10816979,20.3719477559665,21.6338177715577,0.516305916305916,0.177272727272727,0.18975468975469,5711,27.1406058483628,12.2395377341972,78.3225806451613,8.6849938714761,5.95342321835055,99.4219653179191,2.82594733461785,6290,21.9554848966614,25.9936406995231,970,118,374,35.7398064516129,4.34772903225806,13.7800903225806,64.2601935483871,1552,4129,1292,7285,30.9940147869968,3835,814,1126,20.68697845915,5931,3369,8806,2757,15851,51.36,4.53550782780207,3.01415884451713,0.55554854583307,0.566781056966369,0.646602596526724,-5.18512095170144,-19.1046617775271,1,2798,1442,0.564693395794392,572,0.20443174,472,0.16869192,312,0.11150822,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9.970211,10.23351,5.529429,11.69483,8.6501493,8.7467165,8.5984182,0,0,0.137383177570093,0.175700934579439,0.614018691588785,104.817627608
"Barnet","5","00ACGB","E05000047","Coppetts",7.80405405405405,0.34968115942029,6399,8.892014377,71.97999687,19.12798875,27960,36930,5.534623879,3.749231715,160000,464,5481.481481,99.44376611,103.545908,114.6326817,112.7463863,100.386349,88.96367793,16.5513498846112,19.1242755952534,0.736486486486487,0.0655681191395477,0.116657473800331,6263,11.703656394699,13.6037042950663,71.2347354138399,2.6504869870669,4.37490020756826,99.5890410958904,6.98630136986301,6948,9.1824985607369,26.6551525618883,543,58,96,46.3957571623465,4.95571623465211,8.20256480218281,53.6042428376535,4352,4392,1392,11600,40.0157155485709,5136,1269,3231,31.7738617049826,10017,6925,7420,3488,19340,59.98,4.59959231967515,2.80646766252175,0.383660806618407,0.378620689655172,0.512728361784966,-2.52115783396212,-21.5416255308387,1,4085,1557,0.432128874682096,1541,0.37723377,488,0.11946145,499,0.12215422,0,0,0,0,0,0,1,3,1,0.33333334,0,0,2,0.66666669,0,0,0,0,0,0,0,0,12,10.23853,10.51678,6.1398845,11.982929,8.7424145,8.8462095,8.6091309,0,0,0.117850492152168,0.297685554668795,0.483107209364193,104.055000586
"Barnet","6","00ACGC","E05000048","East Barnet",4.45512820512821,0.233686558839933,6403,4.700921443,74.65250664,20.63095424,27800,36690,4.401962017,4.370515329,165000,411,4105.263158,61.36582238,61.85899503,80.26885543,88.38497713,81.5543909,61.06431853,8.65662071191223,17.5124632496865,0.865705713540308,0.0278502478476389,0.0649621706235325,6400,8.140625,11.953125,43.6190476190476,1.53125,3.390625,97.7011494252874,7.27969348659004,6531,6.43086816720257,20.3491042719339,474,16,18,58.2264875239923,1.96545105566219,2.21113243761996,41.7735124760077,7139,5000,1582,14283,46.2631820265933,5467,1296,6300,40.5775606351422,13456,8513,4779,3607,21766,66.62,4.11685304141001,2.15832442839549,0.219562620600937,0.350066512637401,0.406287158145065,-1.70975683279743,-21.0027710746709,1,5409,1794,0.363525488052209,2430,0.44925123,623,0.11517841,562,0.10390091,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.232791,10.51026,6.0185933,12.0137,8.7640533,8.7843151,8.3200254,0,0,0.092570281124498,0.433132530120482,0.395381526104418,74.626307404
"Barnet","7","00ACGD","E05000049","East Finchley",7.46621621621622,0.281506035399337,6472,8.652657602,72.65142151,18.69592089,28720,38050,5.524932701,5.194805195,176000,304,5920,84.73313465,86.76480564,95.41855586,91.66610704,80.85162831,83.98154252,11.9886209696643,13.7295217884906,0.765171322416403,0.0644695197468006,0.0993532406770332,6449,12.327492634517,18.157853930842,82.6415094339623,3.30283764924794,4.06264537137541,96.5087281795511,4.23940149625935,6643,10.6427818756586,25.455366551257,565,89,108,45.8325157232704,7.21963522012579,8.76090566037736,54.1674842767296,3231,5386,1940,11891,42.8615009151922,5846,1401,2500,35.1074814606214,10373,5572,9114,4369,20772,66.3,4.43950672527726,2.48395794738417,0.438763720392837,0.452947607434194,0.563578521160706,-1.68471075885839,-13.6662889105381,1,4425,1852,0.45686700601476,1080,0.2440678,745,0.16836159,748,0.16903955,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10.265349,10.546657,5.7170277,12.078239,8.7716808,8.8013191,8.6860914,0,0,0.134563345633456,0.216236162361624,0.49520295202952,87.736527874
"Barnet","8","00ACGE","E05000050","Edgware",6.14617940199336,0.392276422764228,5649,11.22322535,46.14976102,42.62701363,29180,38750,4.987139183,4.929971989,195475,298,2687.5,107.1665561,107.936087,106.9472851,121.0894128,114.0926641,106.0287081,18.5799601907121,19.3693693706148,0.730831533477322,0.0581803455723542,0.157464902807775,5534,11.420310805927,11.0227683411637,77.9014308426073,2.72858691723889,3.90314419949404,99.5297805642633,4.23197492163009,5981,9.66393579668952,20.949673967564,476,39,87,41.6801265822785,3.41496835443038,7.61800632911392,58.3198734177215,6303,2864,2255,11854,39.16110222891,2722,1352,5507,32.3241397897763,10163,11374,5556,2782,21037,67.02,4.67438422328275,2.92208359079524,0.264106098778343,0.241606208874641,0.267834300895405,-1.75637500923748,-15.3793976283548,1,4444,1068,0.240881840044989,2199,0.49482447,901,0.20274527,276,0.062106211,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,10.281239,10.564886,5.6970935,12.183187,8.6186657,8.6963434,7.8963666,0,0,0.147963009247688,0.465133716570857,0.241439640089978,111.21883142
"Barnet","9","00ACGF","E05000051","Finchley Church End",3.98576512455516,0.331466751511295,5945,3.717409588,48.56181665,47.72077376,32410,43760,4.047482838,3.692674211,225000,324,5203.703704,63.27490381,58.82771376,57.70862801,64.21376609,61.76409833,55.72227527,7.48182984239865,9.15788748928651,0.741708906589428,0.0474293989862419,0.130774800868936,5779,4.1875757051393,20.4533656341928,62.962962962963,1.55736286554767,6.16023533483302,94.1422594142259,4.18410041841004,6287,3.54700174964212,30.427867027199,161,37,36,38.4470661157025,8.83566115702479,8.59685950413223,61.5529338842975,7549,2149,1469,11734,42.7635619242579,2748,1062,6144,34.2938119981105,10350,10576,4863,2763,20248,67.05,4.14748878624038,2.01247739340574,0.240171868826551,0.183143003238452,0.265507246376812,-0.640573955497178,-15.2970119372653,1,4453,756,0.206011888045064,2604,0.58477432,526,0.11812261,567,0.12732989,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.386222,10.686476,5.7807436,12.323855,8.6619864,8.7462397,8.557126,0,0,0.100807501953634,0.553790049492055,0.242250586090128,59.647296292
"Barnet","10","00ACGG","E05000052","Garden Suburb",2.47491638795987,0.21445162910415,6381,4.40369848,33.97586585,61.62043567,36940,51250,3.893974587,2.889784946,3e+05,343,3180.851064,87.41890175,83.4675255,88.35556747,104.7441365,69.67699407,72.37532808,6.68851581866871,8.30586684278146,0.845182318191078,0.0297412915053982,0.0583961431384532,6161,1.52572634312612,18.6982632689498,65.5913978494624,0.308391494887194,4.18763187794189,100,9.57446808510638,6279,1.29001433349259,26.6762223283962,75,3,12,49.156914893617,1.96627659574468,7.86510638297872,50.843085106383,6883,1246,4521,13061,46.3017600976702,1398,3753,5990,38.7624600338537,11454,12423,3671,3884,20739,70.89,4.47071152644159,1.90039199880546,0.177009499011524,0.0953985146619707,0.122053431115767,-0.235712009633521,-15.4491669292779,1,4992,462,0.107724678012089,2418,0.484375,1701,0.34074518,411,0.082331732,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.51705,10.844471,5.8377304,12.611538,8.7259941,8.7449656,8.0649042,0,0,0.300649205283188,0.506380120886501,0.122901276024177,83.723910324
"Barnet","11","00ACGH","E05000053","Golders Green",5.55891238670695,0.342012966308853,5922,6.197230665,56.6700439,37.13272543,29710,39550,5.831194753,4.166666667,224750,254,5516.666667,93.57432147,97.96361007,101.1901202,112.2135601,96.41281635,96.09644087,13.2382276498256,14.3951706531005,0.732352760169857,0.0661579174103022,0.113668533448212,5750,8.53913043478261,22.2086956521739,48.4,1.84347826086957,6.74782608695652,98.1632653061225,4.08163265306122,6154,6.79233019174521,34.7253818654534,367,46,65,42.9786150712831,5.38696537678208,7.61201629327902,57.0213849287169,6319,1833,1160,10030,36.7401060791514,2852,856,6333,38.3965469740105,10270,8826,4251,2445,16943,57.52,4.53875600257532,2.58310867824215,0.250900076727852,0.182751744765703,0.277702044790652,-1.7468002430374,-20.4564183247761,1,3957,690,0.223955536234152,2134,0.53929746,415,0.10487743,329,0.083143793,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,10.299239,10.585321,5.5373344,12.322744,8.6569548,8.7248573,8.6155291,0,0,0.0820070137577556,0.582681413541948,0.273536552468303,100.775309518
"Barnet","12","00ACGJ","E05000054","Hale",6.44654088050314,0.406491942421288,6066,2.917903066,78.50313221,18.57896472,27560,36330,4.422310757,4.405552203,180000,326,2944.444444,58.28413516,62.52356416,64.99279945,70.00993049,71.64288776,69.90456507,11.6819495040517,18.0025717961026,0.714039456042904,0.0708038051458852,0.142756815424887,5955,11.5869017632242,8.29554995801847,29.3948126801153,3.00587741393787,2.51889168765743,97.0972423802612,9.14368650217707,6185,8.73080032336297,17.930476960388,568,29,65,49.0208695652174,2.50282608695652,5.60978260869565,50.9791304347826,6690,5368,1539,13956,45.7465683070315,5412,1286,5017,36.4814654799965,11971,9938,6969,3525,21675,66.73,4.06532993213869,2.45804487306569,0.321522491349481,0.384637431928919,0.452092557012781,-2.85610143986121,-24.6493972092369,1,5022,1820,0.395602527434961,2315,0.46097171,528,0.10513739,359,0.071485467,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.224121,10.5004,5.7868972,12.100712,8.6919861,8.7298822,7.9876752,0,0,0.101780009128252,0.410999543587403,0.428799634869922,67.814749386
"Barnet","13","00ACGK","E05000055","Hendon",6.45367412140575,0.363469034213945,6738,12.11041852,63.83199763,24.04274265,28450,37650,5.473911285,2.928692699,171250,362,5589.285714,87.60478659,82.89925041,100.6218202,94.47018845,106.1577547,86.40724629,13.8862225639372,20.3242197032479,0.726279508356637,0.0611302594784418,0.131234961305846,6359,8.13020915238245,21.4656392514546,88.2466281310212,2.31168422707973,6.25884573046076,100,7.51445086705202,6965,6.92031586503948,36.5829145728643,387,41,56,47.600251450677,5.04292069632495,6.8878916827853,52.399748549323,5862,1773,2397,10303,34.5717526942711,2157,3245,4428,30.4624924640427,10037,9826,4940,2443,18071,56.96,4.47283563788791,2.63089716613992,0.273366166786564,0.172085800252354,0.214904852047425,-1.20989328734297,-14.881453412406,1,3778,641,0.195188190627168,2011,0.53229225,855,0.22631022,271,0.071731076,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.255903,10.536088,5.891644,12.050879,8.7576265,8.8486528,8.6286068,0,0,0.299439551641313,0.424606351748065,0.220709901254337,94.11125201
"Barnet","14","00ACGL","E05000056","High Barnet",4.16370106761566,0.182792186581303,6240,5.977564103,63.57371795,30.44871795,30970,41490,3.517308494,4.190632703,171250,370,1692.771084,78.35476309,92.24751067,104.6808511,109.1804432,100.7778858,74.93272614,9.23492221368994,14.307542711785,0.894200909944392,0.0175489275655377,0.0467249223658554,6082,3.43636961525814,11.6244656363038,66.1971830985916,0.739888194672805,3.38704373561328,98.5915492957747,7.51173708920188,6536,2.93757649938801,19.874541003672,190,7,9,55.2909090909091,2.03703349282297,2.61904306220096,44.7090909090909,6851,1244,6446,15096,49.9522627458469,2945,1617,6343,37.6157836235643,11656,10258,3607,6869,22394,71.25,4.36124675942393,2.22299219062601,0.161069929445387,0.0824059353471118,0.252659574468085,-0.498793115870134,-14.5151183288141,1,5620,483,0.157337848444444,2356,0.41921708,2226,0.39608541,484,0.086120993,0,0,0,0,0,0,1,3,0,0,1,0.33333334,2,0.66666669,0,0,0,0,0,0,0,0,11,10.340775,10.633207,5.9135032,12.050879,8.713089,8.7850809,7.4341221,0,0,0.125434027777778,0.482855902777778,0.228732638888889,96.363883382
"Barnet","15","00ACGM","E05000057","Mill Hill",4.42307692307692,0.361498021787437,6353,3.242562569,66.39382969,30.34786715,30400,40600,4.058122791,3.975535168,195000,291,1659.574468,78.91705069,90.23320836,102.5512128,92.72423812,85.40128314,89.50506857,7.74449564759935,14.5866117907442,0.766174653748618,0.0570908381559269,0.105598543468366,5897,6.13871460064439,10.6494827878582,50.5555555555556,1.25487536035272,2.54366627098525,95.9459459459459,7.56756756756757,6875,5.38181818181818,20.4218181818182,301,18,28,49.0330662983425,2.93220994475138,4.56121546961326,50.9669337016575,5796,1674,5939,13881,44.4292487235594,1352,6867,3102,35.986836253669,11577,11045,4084,7109,23172,66.01,4.3683973095742,2.0469823520066,0.176247194890385,0.120596498811325,0.116783277187527,-0.756896418826213,-12.3298844801607,1,5144,600,0.112681046236114,1964,0.38180405,2108,0.40979782,472,0.091757387,0,0,0,0,0,0,1,3,0,0,2,0.66666669,1,0.33333334,0,0,0,0,0,0,0,0,10,10.322198,10.611524,5.6733232,12.180755,8.6821995,8.8356466,7.4143167,0,0,0.575277712124793,0.255495154809738,0.108721342472229,92.083002198
"Barnet","16","00ACGN","E05000058","Oakleigh",4.51505016722408,0.26658655366517,6118,3.890160183,55.73716901,40.3563256,29500,39220,3.741125068,2.594810379,164250,364,4530.30303,56.58992326,62.58375771,71.76841118,79.33862257,71.69736582,60.64991448,9.20920920976415,15.1185053156354,0.832835820895522,0.0289009497964722,0.0920624151967436,5964,4.94634473507713,10.8148893360161,61.4093959731544,0.938967136150235,2.51509054325956,100,12.3287671232877,6172,4.13156189241737,20.349967595593,248,10,32,50.1380338983051,2.02169491525424,6.46942372881356,49.8619661016949,7305,1786,4022,13663,44.6601941747573,3637,1549,5577,33.1963270660254,11098,11012,5014,4727,21304,67.1,4.03583093508354,2.22020398444884,0.235354862936538,0.130717997511527,0.327716705712741,-0.814782842659761,-16.4724233004163,1,5071,641,0.216570658233905,2509,0.49477419,1371,0.27036089,550,0.10845987,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.292146,10.576942,5.8971539,12.009145,8.6934967,8.7277784,8.4185438,0,0,0.140442455878697,0.469550086999751,0.30673626646781,69.207614352
"Barnet","17","00ACGP","E05000059","Totteridge",3.2312925170068,0.342502803615014,5979,5.218263924,38.43452082,56.34721525,33660,45780,3.356183947,2.595419847,249950,236,1670.454545,60.46574969,62.4143601,66.60258171,67.97645126,70.44836957,59.76528051,8.30723137632883,14.0625000009547,0.750086511177244,0.0262301889404111,0.113848709253236,5791,3.47090312553963,15.0923847349335,76.7676767676768,0.725263339664997,2.81471248489035,100,5.55555555555556,5814,3.61197110423117,22.4974200206398,175,12,9,50.4191542288557,3.45731343283582,2.59298507462687,49.5808457711443,7229,1670,1322,11867,42.5134221515212,2088,1380,6340,34.2475046031592,10175,11014,4103,3539,19861,68.06,4.10207708390345,2.11712638564454,0.206585771109209,0.140726384090335,0.205208845208845,0.141067978691536,4.0643018139437,1,5405,600,0.156961113642384,2464,0.4558742,695,0.12858464,687,0.12710454,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,10.424066,10.731603,5.4638319,12.429016,8.6640606,8.6680241,7.4208512,0,0,0.131655629139073,0.568211920529801,0.202913907284768,65.44140863
